3650;6
-0.000311684;0.00474902;0.00343128;0.00592287;0.00170053;-0.0102481
-0.000313638;0.00471948;0.00339677;0.00586543;0.00166019;-0.0100874
-0.000315867;0.00469265;0.00336289;0.00581335;0.0016308;-0.00993527
-0.000318373;0.00467548;0.00334284;0.00577806;0.00160035;-0.00980869
-0.000320903;0.00466523;0.0033347;0.00575067;0.00156953;-0.00969203
-0.000323286;0.00465564;0.00332578;0.00572222;0.00153959;-0.00957525
-0.000325646;0.00464867;0.00331335;0.0056894;0.00151136;-0.00946197
-0.000328396;0.00464515;0.00329819;0.00565251;0.00148234;-0.00935068
-0.000331515;0.00464154;0.00328548;0.00562009;0.001453;-0.00923161
-0.000334937;0.00463745;0.00327425;0.00559232;0.001426;-0.00911621
-0.000338196;0.00463441;0.00326443;0.00556421;0.0013994;-0.0090006
-0.000341157;0.00463354;0.00325508;0.0055378;0.0013788;-0.0088914
-0.000343963;0.00463466;0.00324512;0.00551065;0.00136287;-0.00878643
-0.000346739;0.0046374;0.00323303;0.0054843;0.00134091;-0.00869608
-0.000349524;0.00463955;0.00321952;0.00546249;0.00131598;-0.00860737
-0.000352292;0.00464038;0.00320592;0.00544647;0.0012915;-0.00851577
-0.000355061;0.00464528;0.00319595;0.00543469;0.00127285;-0.00843024
-0.000357908;0.0046585;0.00320211;0.00544079;0.00127957;-0.0084039
-0.000360602;0.00467241;0.00320895;0.00544354;0.00129315;-0.00837767
-0.000363366;0.00468795;0.00321826;0.00544413;0.00131223;-0.00835542
-0.000365942;0.00470321;0.00322936;0.00544667;0.00132998;-0.00833321
-0.000368587;0.00472032;0.00323837;0.00545091;0.00134526;-0.00831349
-0.000371269;0.00473567;0.00324854;0.00545821;0.00135912;-0.00830534
-0.000373899;0.00475238;0.00326047;0.00546485;0.00137355;-0.00829857
-0.000376007;0.00477095;0.00327652;0.00547814;0.00138643;-0.00829021
-0.000386331;0.00478414;0.00329965;0.00549374;0.00139617;-0.00831577
-0.000396364;0.00479613;0.0033235;0.00550883;0.00140744;-0.00834082
-0.000406169;0.00480627;0.00335033;0.00552818;0.0014237;-0.00837384
-0.00041597;0.00481385;0.00337927;0.00554982;0.00144001;-0.00841361
-0.000425528;0.00482034;0.00341082;0.00557089;0.00145525;-0.00845119
-0.000434832;0.00482753;0.0034431;0.00559131;0.00147062;-0.00848784
-0.000444115;0.00483663;0.00347883;0.00560863;0.00148151;-0.00852118
-0.000453204;0.0048451;0.00351645;0.00562716;0.00149493;-0.00855189
-0.00046229;0.00485543;0.00355835;0.00565306;0.00151605;-0.00859589
-0.000470871;0.00486768;0.00360399;0.00568239;0.00154312;-0.00864647
-0.000478786;0.00488077;0.00365173;0.00571062;0.00157433;-0.00869014
