0.00053161,-0.0007506,0.0031976,0.0028713,-0.0015776,0.0059662
0.00052284,-0.00076072,0.0031873,0.002985,-0.0015385,0.0064416
0.00051409,-0.00077084,0.0031771,0.0030987,-0.0014999,0.006916
0.00050534,-0.00078097,0.0031672,0.0032124,-0.0014618,0.0073893
0.00049661,-0.0007911,0.0031574,0.0033262,-0.0014244,0.0078615
0.0004879,-0.00080123,0.003148,0.0034401,-0.0013875,0.0083323
0.00047921,-0.00081137,0.0031388,0.003554,-0.0013514,0.0088019
0.00047054,-0.00082151,0.0031298,0.0036679,-0.0013159,0.00927
0.00046189,-0.00083165,0.0031212,0.0037819,-0.0012812,0.0097365
0.00045326,-0.0008418,0.0031129,0.0038959,-0.0012474,0.010202
0.00044466,-0.00085195,0.0031049,0.00401,-0.0012145,0.010665
0.00043609,-0.00086209,0.0030973,0.0041241,-0.0011825,0.011126
0.00042755,-0.00087224,0.0030901,0.0042383,-0.0011515,0.011586
0.00041904,-0.00088239,0.0030832,0.0043525,-0.0011217,0.012043
0.00041058,-0.00089254,0.0030768,0.0044667,-0.001093,0.012498
0.00040215,-0.00090269,0.0030708,0.004581,-0.0010655,0.012951
0.00039377,-0.00091284,0.0030653,0.0046953,-0.0010393,0.013402
0.00038543,-0.00092298,0.0030603,0.0048096,-0.0010144,0.01385
0.00037714,-0.00093312,0.0030557,0.0049239,-0.00099094,0.014296
0.0003689,-0.00094326,0.0030516,0.0050383,-0.00096889,0.014739
0.00036071,-0.0009534,0.0030481,0.0051526,-0.00094833,0.015179
0.00035258,-0.00096353,0.0030451,0.005267,-0.0009293,0.015617
0.0003445,-0.00097366,0.0030426,0.0053814,-0.00091185,0.016052
0.00033648,-0.00098379,0.0030407,0.0054957,-0.00089602,0.016484
0.00032852,-0.00099391,0.0030394,0.0056101,-0.00088184,0.016912
0.00032062,-0.001004,0.0030386,0.0057245,-0.00086935,0.017338
0.00031278,-0.0010141,0.0030385,0.0058389,-0.00085859,0.017761
0.00030501,-0.0010243,0.0030389,0.0059532,-0.00084958,0.01818
0.0002973,-0.0010344,0.0030399,0.0060676,-0.00084236,0.018596
0.00028965,-0.0010445,0.0030416,0.0061819,-0.00083695,0.019009
0.00028208,-0.0010545,0.0030439,0.0062963,-0.00083338,0.019418
0.00027457,-0.0010646,0.0030468,0.0064106,-0.00083167,0.019824
0.00026713,-0.0010747,0.0030503,0.0065249,-0.00083183,0.020227
0.00025976,-0.0010848,0.0030545,0.0066392,-0.0008339,0.020626
0.00025246,-0.0010949,0.0030593,0.0067534,-0.00083787,0.021021
0.00024524,-0.0011049,0.0030647,0.0068677,-0.00084377,0.021413
0.00023808,-0.001115,0.0030708,0.0069819,-0.00085161,0.021802
0.000231,-0.0011251,0.0030776,0.0070961,-0.0008614,0.022186
0.00022398,-0.0011351,0.003085,0.0072103,-0.00087314,0.022567
0.00021705,-0.0011452,0.0030931,0.0073245,-0.00088684,0.022945
0.00021018,-0.0011552,0.0031018,0.0074386,-0.00090249,0.023318
0.00020338,-0.0011652,0.0031111,0.0075527,-0.0009201,0.023688
0.00019666,-0.0011753,0.0031211,0.0076668,-0.00093966,0.024055
0.00019001,-0.0011853,0.0031318,0.0077809,-0.00096117,0.024417
0.00018344,-0.0011953,0.0031431,0.0078949,-0.00098461,0.024776
0.00017693,-0.0012054,0.0031551,0.0080089,-0.00101,0.025131
0.0001705,-0.0012154,0.0031676,0.0081229,-0.0010373,0.025482
0.00016414,-0.0012254,0.0031809,0.0082369,-0.0010665,0.025829
0.00015785,-0.0012354,0.0031948,0.0083509,-0.0010976,0.026173
0.00015164,-0.0012454,0.0032093,0.0084648,-0.0011307,0.026512
0.0001455,-0.0012554,0.0032244,0.0085787,-0.0011656,0.026848
0.00013942,-0.0012654,0.0032402,0.0086926,-0.0012023,0.027181
0.00013342,-0.0012754,0.0032566,0.0088065,-0.0012409,0.027509
0.00012749,-0.0012855,0.0032736,0.0089203,-0.0012814,0.027833
0.00012163,-0.0012955,0.0032912,0.0090342,-0.0013236,0.028154
0.00011584,-0.0013055,0.0033095,0.009148,-0.0013676,0.028471
0.00011013,-0.0013155,0.0033284,0.0092618,-0.0014135,0.028784
0.00010448,-0.0013255,0.0033478,0.0093755,-0.001461,0.029094
9.8899e-05,-0.0013356,0.0033679,0.0094893,-0.0015103,0.029399
9.3389e-05,-0.0013456,0.0033886,0.0096031,-0.0015613,0.029701
8.7948e-05,-0.0013556,0.0034098,0.0097168,-0.001614,0.03
8.2575e-05,-0.0013657,0.0034317,0.0098305,-0.0016683,0.030294
7.7271e-05,-0.0013758,0.0034542,0.0099442,-0.0017242,0.030585
7.2033e-05,-0.0013858,0.0034772,0.010058,-0.0017818,0.030872
6.6863e-05,-0.0013959,0.0035008,0.010172,-0.0018409,0.031156
6.1759e-05,-0.001406,0.0035249,0.010285,-0.0019015,0.031435
5.6721e-05,-0.0014162,0.0035497,0.010399,-0.0019637,0.031712
5.1749e-05,-0.0014263,0.0035749,0.010513,-0.0020273,0.031984
4.6841e-05,-0.0014365,0.0036008,0.010626,-0.0020924,0.032254
4.1998e-05,-0.0014466,0.0036272,0.01074,-0.0021588,0.032519
3.7218e-05,-0.0014568,0.0036541,0.010854,-0.0022267,0.032782
3.2501e-05,-0.0014671,0.0036815,0.010967,-0.0022958,0.03304
2.7847e-05,-0.0014773,0.0037095,0.011081,-0.0023663,0.033296
2.3254e-05,-0.0014876,0.003738,0.011194,-0.002438,0.033547
1.8723e-05,-0.0014979,0.0037671,0.011308,-0.002511,0.033796
1.4253e-05,-0.0015082,0.0037966,0.011422,-0.0025851,0.034041
9.8426e-06,-0.0015186,0.0038266,0.011535,-0.0026604,0.034283
5.4922e-06,-0.001529,0.0038572,0.011649,-0.0027368,0.034522
1.2011e-06,-0.0015394,0.0038882,0.011763,-0.0028143,0.034757
-3.0311e-06,-0.0015498,0.0039198,0.011876,-0.0028929,0.034989
-7.2048e-06,-0.0015603,0.0039518,0.01199,-0.0029724,0.035218
-1.132e-05,-0.0015709,0.0039843,0.012104,-0.003053,0.035444
-1.5378e-05,-0.0015814,0.0040174,0.012217,-0.0031345,0.035666
-1.9379e-05,-0.001592,0.0040508,0.012331,-0.003217,0.035885
-2.3322e-05,-0.0016027,0.0040848,0.012445,-0.0033004,0.036102
-2.7209e-05,-0.0016134,0.0041192,0.012558,-0.0033846,0.036315
-3.104e-05,-0.0016241,0.0041541,0.012672,-0.0034697,0.036525
-3.4814e-05,-0.0016349,0.0041895,0.012785,-0.0035556,0.036732
-3.8533e-05,-0.0016458,0.0042253,0.012899,-0.0036422,0.036936
-4.2196e-05,-0.0016567,0.0042616,0.013013,-0.0037297,0.037137
-4.5803e-05,-0.0016676,0.0042984,0.013126,-0.0038178,0.037335
-4.9356e-05,-0.0016786,0.0043356,0.01324,-0.0039067,0.037531
-5.2853e-05,-0.0016896,0.0043732,0.013353,-0.0039963,0.037723
-5.6296e-05,-0.0017007,0.0044113,0.013467,-0.0040865,0.037912
-5.9684e-05,-0.0017119,0.0044499,0.01358,-0.0041773,0.038099
-6.3017e-05,-0.0017231,0.0044889,0.013694,-0.0042687,0.038282
-6.6296e-05,-0.0017344,0.0045283,0.013807,-0.0043607,0.038463
-6.9521e-05,-0.0017457,0.0045682,0.013921,-0.0044532,0.038641
-7.2691e-05,-0.0017571,0.0046085,0.014034,-0.0045463,0.038816
-7.5808e-05,-0.0017686,0.0046493,0.014147,-0.0046399,0.038989
-7.887e-05,-0.0017801,0.0046905,0.014261,-0.004734,0.039158
-8.1879e-05,-0.0017917,0.0047321,0.014374,-0.0048285,0.039325
-8.4833e-05,-0.0018033,0.0047742,0.014487,-0.0049235,0.039489
-8.7734e-05,-0.0018151,0.0048167,0.0146,-0.0050188,0.039651
-9.0581e-05,-0.0018269,0.0048596,0.014713,-0.0051146,0.03981
-9.3374e-05,-0.0018388,0.004903,0.014826,-0.0052107,0.039966
-9.6114e-05,-0.0018507,0.0049468,0.014939,-0.0053072,0.04012
-9.88e-05,-0.0018627,0.004991,0.015052,-0.005404,0.040271
-0.00010143,-0.0018748,0.0050356,0.015165,-0.0055012,0.040419
-0.00010401,-0.001887,0.0050807,0.015278,-0.0055986,0.040565
-0.00010654,-0.0018993,0.0051262,0.015391,-0.0056962,0.040708
-0.00010901,-0.0019116,0.0051721,0.015503,-0.0057942,0.040849
-0.00011143,-0.001924,0.0052184,0.015616,-0.0058923,0.040987
-0.0001138,-0.0019365,0.0052651,0.015728,-0.0059906,0.041122
-0.00011611,-0.0019491,0.0053123,0.015841,-0.0060892,0.041255
-0.00011837,-0.0019618,0.0053598,0.015953,-0.0061879,0.041386
-0.00012058,-0.0019745,0.0054078,0.016065,-0.0062867,0.041514
-0.00012274,-0.0019874,0.0054562,0.016178,-0.0063857,0.04164
-0.00012484,-0.0020003,0.0055049,0.01629,-0.0064848,0.041763
-0.00012689,-0.0020133,0.0055541,0.016402,-0.006584,0.041884
-0.00012889,-0.0020264,0.0056037,0.016513,-0.0066833,0.042002
-0.00013084,-0.0020396,0.0056536,0.016625,-0.0067826,0.042118
-0.00013273,-0.0020529,0.0057039,0.016737,-0.0068819,0.042232
-0.00013457,-0.0020663,0.0057547,0.016848,-0.0069813,0.042343
-0.00013636,-0.0020797,0.0058058,0.01696,-0.0070807,0.042452
-0.0001381,-0.0020933,0.0058573,0.017071,-0.0071801,0.042558
-0.00013979,-0.0021069,0.0059092,0.017182,-0.0072795,0.042662
-0.00014143,-0.0021207,0.0059614,0.017293,-0.0073788,0.042764
-0.00014301,-0.0021345,0.0060141,0.017404,-0.0074781,0.042863
-0.00014454,-0.0021484,0.0060671,0.017515,-0.0075772,0.04296
-0.00014602,-0.0021625,0.0061204,0.017626,-0.0076763,0.043055
-0.00014745,-0.0021766,0.0061742,0.017736,-0.0077753,0.043147
-0.00014883,-0.0021908,0.0062283,0.017847,-0.0078742,0.043238
-0.00015016,-0.0022051,0.0062827,0.017957,-0.007973,0.043325
-0.00015143,-0.0022196,0.0063375,0.018067,-0.0080716,0.043411
-0.00015266,-0.0022341,0.0063927,0.018177,-0.00817,0.043494
-0.00015384,-0.0022487,0.0064482,0.018287,-0.0082682,0.043575
-0.00015496,-0.0022634,0.0065041,0.018397,-0.0083663,0.043654
-0.00015603,-0.0022782,0.0065603,0.018507,-0.0084641,0.043731
-0.00015706,-0.0022931,0.0066168,0.018616,-0.0085617,0.043805
-0.00015803,-0.0023081,0.0066737,0.018725,-0.0086591,0.043877
-0.00015896,-0.0023232,0.0067308,0.018834,-0.0087562,0.043947
-0.00015983,-0.0023384,0.0067884,0.018943,-0.008853,0.044014
-0.00016065,-0.0023537,0.0068462,0.019052,-0.0089496,0.04408
-0.00016142,-0.0023692,0.0069044,0.019161,-0.0090458,0.044143
-0.00016215,-0.0023847,0.0069629,0.019269,-0.0091418,0.044204
-0.00016282,-0.0024003,0.0070216,0.019378,-0.0092374,0.044263
-0.00016344,-0.002416,0.0070807,0.019486,-0.0093326,0.044319
-0.00016402,-0.0024318,0.0071401,0.019594,-0.0094275,0.044374
-0.00016454,-0.0024477,0.0071998,0.019702,-0.0095221,0.044426
-0.00016502,-0.0024637,0.0072598,0.019809,-0.0096162,0.044476
-0.00016544,-0.0024798,0.0073201,0.019917,-0.00971,0.044524
-0.00016582,-0.002496,0.0073807,0.020024,-0.0098033,0.04457
-0.00016614,-0.0025123,0.0074416,0.020131,-0.0098962,0.044614
-0.00016642,-0.0025287,0.0075027,0.020238,-0.0099887,0.044655
-0.00016664,-0.0025452,0.0075641,0.020344,-0.010081,0.044695
-0.00016682,-0.0025618,0.0076258,0.020451,-0.010172,0.044732
-0.00016695,-0.0025785,0.0076878,0.020557,-0.010263,0.044767
-0.00016703,-0.0025952,0.00775,0.020663,-0.010354,0.0448
-0.00016705,-0.0026121,0.0078124,0.020769,-0.010444,0.044831
-0.00016703,-0.0026291,0.0078752,0.020874,-0.010534,0.04486
-0.00016696,-0.0026462,0.0079382,0.02098,-0.010623,0.044887
-0.00016684,-0.0026633,0.0080014,0.021085,-0.010711,0.044912
-0.00016667,-0.0026806,0.0080648,0.02119,-0.010799,0.044934
-0.00016645,-0.0026979,0.0081285,0.021295,-0.010887,0.044955
-0.00016618,-0.0027154,0.0081925,0.021399,-0.010973,0.044973
-0.00016586,-0.0027329,0.0082566,0.021504,-0.01106,0.04499
-0.00016549,-0.0027505,0.008321,0.021608,-0.011145,0.045004
-0.00016508,-0.0027683,0.0083856,0.021711,-0.01123,0.045017
-0.00016461,-0.0027861,0.0084504,0.021815,-0.011315,0.045027
-0.00016409,-0.002804,0.0085154,0.021918,-0.011399,0.045036
-0.00016353,-0.002822,0.0085806,0.022021,-0.011482,0.045042
-0.00016291,-0.00284,0.008646,0.022124,-0.011565,0.045047
-0.00016224,-0.0028582,0.0087116,0.022227,-0.011647,0.045049
-0.00016153,-0.0028765,0.0087774,0.022329,-0.011728,0.04505
-0.00016076,-0.0028948,0.0088433,0.022431,-0.011809,0.045048
-0.00015995,-0.0029133,0.0089094,0.022533,-0.011889,0.045045
-0.00015909,-0.0029318,0.0089757,0.022634,-0.011968,0.045039
-0.00015817,-0.0029504,0.0090422,0.022736,-0.012047,0.045032
-0.00015721,-0.0029691,0.0091088,0.022837,-0.012125,0.045023
-0.0001562,-0.0029878,0.0091755,0.022937,-0.012203,0.045012
-0.00015513,-0.0030067,0.0092424,0.023038,-0.012279,0.044999
-0.00015402,-0.0030256,0.0093094,0.023138,-0.012356,0.044984
-0.00015286,-0.0030447,0.0093766,0.023238,-0.012431,0.044967
-0.00015165,-0.0030638,0.0094439,0.023337,-0.012506,0.044948
-0.00015038,-0.003083,0.0095113,0.023436,-0.01258,0.044928
-0.00014907,-0.0031022,0.0095788,0.023535,-0.012653,0.044906
-0.00014771,-0.0031216,0.0096464,0.023634,-0.012726,0.044881
-0.0001463,-0.003141,0.0097142,0.023732,-0.012798,0.044855
-0.00014484,-0.0031605,0.009782,0.02383,-0.01287,0.044828
-0.00014333,-0.0031801,0.0098499,0.023928,-0.012941,0.044798
-0.00014177,-0.0031997,0.0099179,0.024025,-0.013011,0.044766
-0.00014016,-0.0032194,0.0099859,0.024122,-0.01308,0.044733
-0.0001385,-0.0032392,0.010054,0.024219,-0.013149,0.044698
-0.00013679,-0.0032591,0.010122,0.024315,-0.013217,0.044662
-0.00013503,-0.003279,0.010191,0.024411,-0.013285,0.044623
-0.00013322,-0.003299,0.010259,0.024506,-0.013352,0.044583
-0.00013136,-0.0033191,0.010327,0.024602,-0.013418,0.044541
-0.00012944,-0.0033393,0.010396,0.024696,-0.013484,0.044497
-0.00012748,-0.0033595,0.010464,0.024791,-0.013549,0.044452
-0.00012547,-0.0033798,0.010532,0.024885,-0.013613,0.044405
-0.00012341,-0.0034001,0.010601,0.024979,-0.013677,0.044356
-0.0001213,-0.0034205,0.010669,0.025072,-0.01374,0.044306
-0.00011914,-0.003441,0.010738,0.025165,-0.013802,0.044254
-0.00011693,-0.0034615,0.010806,0.025257,-0.013864,0.044201
-0.00011467,-0.0034821,0.010875,0.025349,-0.013925,0.044145
-0.00011237,-0.0035028,0.010943,0.025441,-0.013986,0.044088
-0.00011001,-0.0035235,0.011012,0.025532,-0.014046,0.04403
-0.0001076,-0.0035443,0.01108,0.025623,-0.014105,0.04397
-0.00010514,-0.0035651,0.011148,0.025714,-0.014164,0.043908
-0.00010263,-0.003586,0.011217,0.025804,-0.014222,0.043845
-0.00010007,-0.003607,0.011285,0.025893,-0.01428,0.04378
-9.7468e-05,-0.003628,0.011353,0.025982,-0.014337,0.043714
-9.4812e-05,-0.0036491,0.011421,0.026071,-0.014393,0.043646
-9.2107e-05,-0.0036702,0.011489,0.026159,-0.014449,0.043577
-8.9353e-05,-0.0036914,0.011558,0.026247,-0.014505,0.043506
-8.655e-05,-0.0037126,0.011626,0.026334,-0.014559,0.043434
-8.3697e-05,-0.0037339,0.011693,0.026421,-0.014614,0.04336
-8.0796e-05,-0.0037552,0.011761,0.026507,-0.014667,0.043285
-7.7846e-05,-0.0037766,0.011829,0.026593,-0.014721,0.043208
-7.4848e-05,-0.003798,0.011897,0.026679,-0.014773,0.04313
-7.18e-05,-0.0038195,0.011964,0.026763,-0.014826,0.043051
-6.8705e-05,-0.0038411,0.012031,0.026848,-0.014877,0.04297
-6.5561e-05,-0.0038626,0.012099,0.026932,-0.014929,0.042888
-6.2369e-05,-0.0038843,0.012166,0.027015,-0.014979,0.042804
-5.9128e-05,-0.0039059,0.012233,0.027098,-0.015029,0.042719
-5.584e-05,-0.0039276,0.0123,0.02718,-0.015079,0.042632
-5.2504e-05,-0.0039494,0.012366,0.027262,-0.015129,0.042545
-4.912e-05,-0.0039712,0.012433,0.027343,-0.015177,0.042456
-4.5689e-05,-0.0039931,0.012499,0.027423,-0.015226,0.042365
-4.221e-05,-0.0040149,0.012566,0.027504,-0.015274,0.042274
-3.8684e-05,-0.0040369,0.012632,0.027583,-0.015321,0.042181
-3.511e-05,-0.0040588,0.012698,0.027662,-0.015369,0.042087
-3.149e-05,-0.0040808,0.012763,0.02774,-0.015415,0.041991
-2.7823e-05,-0.0041029,0.012829,0.027818,-0.015462,0.041895
-2.4109e-05,-0.004125,0.012894,0.027895,-0.015508,0.041797
-2.0348e-05,-0.0041471,0.01296,0.027972,-0.015553,0.041698
-1.6541e-05,-0.0041692,0.013025,0.028048,-0.015598,0.041597
-1.2688e-05,-0.0041914,0.013089,0.028123,-0.015643,0.041496
-8.7884e-06,-0.0042137,0.013154,0.028198,-0.015688,0.041393
-4.843e-06,-0.0042359,0.013218,0.028273,-0.015732,0.041289
-8.5182e-07,-0.0042582,0.013282,0.028346,-0.015776,0.041184
3.185e-06,-0.0042805,0.013346,0.028419,-0.015819,0.041078
7.2673e-06,-0.0043029,0.01341,0.028491,-0.015862,0.040971
1.1395e-05,-0.0043253,0.013474,0.028563,-0.015905,0.040863
1.5568e-05,-0.0043477,0.013537,0.028634,-0.015948,0.040754
1.9785e-05,-0.0043701,0.0136,0.028704,-0.01599,0.040643
2.4048e-05,-0.0043926,0.013662,0.028774,-0.016032,0.040532
2.8355e-05,-0.0044151,0.013725,0.028843,-0.016074,0.040419
3.2707e-05,-0.0044376,0.013787,0.028912,-0.016116,0.040306
3.7103e-05,-0.0044602,0.013849,0.028979,-0.016157,0.040191
4.1543e-05,-0.0044827,0.013911,0.029046,-0.016198,0.040076
4.6027e-05,-0.0045053,0.013972,0.029113,-0.016239,0.039959
5.0554e-05,-0.004528,0.014033,0.029178,-0.016279,0.039842
5.5125e-05,-0.0045506,0.014094,0.029243,-0.01632,0.039723
5.9739e-05,-0.0045733,0.014154,0.029307,-0.01636,0.039604
6.4396e-05,-0.004596,0.014215,0.029371,-0.0164,0.039484
6.9095e-05,-0.0046187,0.014275,0.029434,-0.01644,0.039363
7.3837e-05,-0.0046414,0.014334,0.029496,-0.01648,0.039241
7.8621e-05,-0.0046641,0.014394,0.029557,-0.016519,0.039118
8.3447e-05,-0.0046869,0.014453,0.029618,-0.016559,0.038994
8.8315e-05,-0.0047097,0.014511,0.029678,-0.016598,0.038869
9.3223e-05,-0.0047325,0.01457,0.029737,-0.016638,0.038744
9.8173e-05,-0.0047553,0.014628,0.029795,-0.016677,0.038617
0.00010316,-0.0047781,0.014685,0.029853,-0.016716,0.03849
0.00010819,-0.0048009,0.014743,0.02991,-0.016755,0.038362
0.00011326,-0.0048238,0.0148,0.029966,-0.016794,0.038234
0.00011837,-0.0048466,0.014857,0.030021,-0.016833,0.038104
0.00012352,-0.0048695,0.014913,0.030076,-0.016871,0.037974
0.00012871,-0.0048924,0.014969,0.03013,-0.01691,0.037843
0.00013394,-0.0049152,0.015025,0.030183,-0.016949,0.037711
0.0001392,-0.0049381,0.01508,0.030236,-0.016988,0.037578
0.0001445,-0.004961,0.015135,0.030287,-0.017027,0.037445
0.00014984,-0.0049839,0.01519,0.030338,-0.017065,0.037311
0.00015522,-0.0050069,0.015244,0.030388,-0.017104,0.037176
0.00016063,-0.0050298,0.015298,0.030437,-0.017143,0.03704
0.00016608,-0.0050527,0.015352,0.030486,-0.017182,0.036904
0.00017157,-0.0050756,0.015405,0.030534,-0.017221,0.036767
0.00017709,-0.0050985,0.015458,0.030581,-0.01726,0.03663
0.00018264,-0.0051215,0.01551,0.030627,-0.017299,0.036492
0.00018823,-0.0051444,0.015562,0.030673,-0.017339,0.036353
0.00019386,-0.0051673,0.015614,0.030717,-0.017378,0.036213
0.00019951,-0.0051902,0.015665,0.030761,-0.017418,0.036073
0.0002052,-0.0052131,0.015716,0.030804,-0.017457,0.035932
0.00021093,-0.0052361,0.015767,0.030847,-0.017497,0.035791
0.00021668,-0.005259,0.015817,0.030889,-0.017537,0.035649
0.00022247,-0.0052819,0.015867,0.030929,-0.017577,0.035506
0.00022829,-0.0053048,0.015916,0.03097,-0.017618,0.035363
0.00023413,-0.0053277,0.015965,0.031009,-0.017658,0.035219
0.00024001,-0.0053505,0.016014,0.031048,-0.017699,0.035075
0.00024592,-0.0053734,0.016062,0.031085,-0.01774,0.03493
0.00025186,-0.0053963,0.01611,0.031123,-0.017781,0.034784
0.00025783,-0.0054191,0.016157,0.031159,-0.017823,0.034638
0.00026382,-0.005442,0.016204,0.031194,-0.017865,0.034491
0.00026984,-0.0054648,0.016251,0.031229,-0.017907,0.034344
0.00027589,-0.0054876,0.016297,0.031263,-0.017949,0.034196
0.00028197,-0.0055104,0.016343,0.031297,-0.017992,0.034047
0.00028807,-0.0055332,0.016388,0.03133,-0.018035,0.033898
0.0002942,-0.005556,0.016433,0.031361,-0.018078,0.033749
0.00030035,-0.0055787,0.016477,0.031393,-0.018122,0.033599
0.00030652,-0.0056015,0.016521,0.031423,-0.018166,0.033448
0.00031273,-0.0056242,0.016565,0.031453,-0.01821,0.033297
0.00031895,-0.0056469,0.016608,0.031482,-0.018255,0.033146
0.0003252,-0.0056696,0.016651,0.03151,-0.0183,0.032994
0.00033146,-0.0056923,0.016694,0.031538,-0.018346,0.032841
0.00033775,-0.0057149,0.016736,0.031565,-0.018392,0.032688
0.00034407,-0.0057375,0.016777,0.031591,-0.018439,0.032534
0.0003504,-0.0057602,0.016819,0.031617,-0.018485,0.03238
0.00035675,-0.0057827,0.016859,0.031641,-0.018533,0.032225
0.00036312,-0.0058053,0.0169,0.031666,-0.018581,0.03207
0.00036951,-0.0058278,0.01694,0.031689,-0.018629,0.031914
0.00037592,-0.0058503,0.016979,0.031712,-0.018678,0.031758
0.00038234,-0.0058728,0.017018,0.031734,-0.018727,0.031602
0.00038878,-0.0058953,0.017057,0.031756,-0.018777,0.031444
0.00039524,-0.0059177,0.017095,0.031777,-0.018827,0.031287
0.00040171,-0.0059402,0.017133,0.031797,-0.018878,0.031129
0.0004082,-0.0059625,0.01717,0.031817,-0.01893,0.03097
0.0004147,-0.0059849,0.017207,0.031836,-0.018982,0.030811
0.00042122,-0.0060072,0.017244,0.031854,-0.019034,0.030651
0.00042775,-0.0060295,0.01728,0.031872,-0.019088,0.030491
0.00043429,-0.0060518,0.017316,0.031889,-0.019141,0.030331
0.00044084,-0.006074,0.017351,0.031906,-0.019196,0.03017
0.00044741,-0.0060963,0.017386,0.031922,-0.019251,0.030008
0.00045398,-0.0061184,0.01742,0.031937,-0.019307,0.029846
0.00046057,-0.0061406,0.017455,0.031952,-0.019363,0.029684
0.00046716,-0.0061627,0.017488,0.031967,-0.01942,0.029521
0.00047377,-0.0061848,0.017521,0.03198,-0.019478,0.029357
0.00048038,-0.0062069,0.017554,0.031994,-0.019536,0.029193
0.000487,-0.0062289,0.017586,0.032007,-0.019595,0.029029
0.00049362,-0.0062509,0.017618,0.032019,-0.019655,0.028864
0.00050026,-0.0062728,0.01765,0.03203,-0.019715,0.028699
0.00050689,-0.0062948,0.017681,0.032042,-0.019777,0.028533
0.00051354,-0.0063167,0.017712,0.032052,-0.019838,0.028366
0.00052018,-0.0063385,0.017742,0.032063,-0.019901,0.028199
0.00052683,-0.0063603,0.017772,0.032073,-0.019965,0.028032
0.00053349,-0.0063821,0.017801,0.032082,-0.020029,0.027864
0.00054014,-0.0064039,0.01783,0.032091,-0.020094,0.027696
0.0005468,-0.0064256,0.017859,0.032099,-0.02016,0.027527
0.00055346,-0.0064473,0.017887,0.032107,-0.020226,0.027357
0.00056012,-0.006469,0.017915,0.032115,-0.020294,0.027187
0.00056678,-0.0064906,0.017943,0.032122,-0.020362,0.027017
0.00057343,-0.0065122,0.01797,0.032129,-0.020431,0.026846
0.00058009,-0.0065337,0.017996,0.032136,-0.020501,0.026674
0.00058675,-0.0065552,0.018023,0.032142,-0.020572,0.026502
0.0005934,-0.0065767,0.018049,0.032148,-0.020644,0.02633
0.00060005,-0.0065981,0.018074,0.032153,-0.020717,0.026157
0.00060669,-0.0066195,0.018099,0.032158,-0.02079,0.025983
0.00061333,-0.0066409,0.018124,0.032163,-0.020864,0.025809
0.00061996,-0.0066622,0.018148,0.032167,-0.02094,0.025634
0.00062659,-0.0066835,0.018172,0.032171,-0.021016,0.025458
0.00063322,-0.0067048,0.018196,0.032175,-0.021093,0.025282
0.00063983,-0.006726,0.018219,0.032179,-0.021171,0.025106
0.00064644,-0.0067472,0.018242,0.032182,-0.02125,0.024929
0.00065305,-0.0067684,0.018264,0.032185,-0.021329,0.024751
0.00065964,-0.0067896,0.018286,0.032188,-0.02141,0.024573
0.00066622,-0.0068107,0.018308,0.032191,-0.021492,0.024394
0.0006728,-0.0068317,0.01833,0.032193,-0.021574,0.024214
0.00067937,-0.0068528,0.018351,0.032195,-0.021657,0.024034
0.00068592,-0.0068738,0.018371,0.032197,-0.021741,0.023854
